caption_id,caption,score,source
288435,Many buses driving down the street in a city with buildings. ,2.0,mscoco
270650,A yellow sports car has skis and ski poles on the trunk.,2.0,mscoco
442245,Three juvenile soccer players are vying for the ball.,2.0,mscoco
508100,Sheep graze along a grassy strip in front of a body of water and mountain. ,2.0,mscoco
372458,The green suitcase has many stickers on the side of it.,2.0,mscoco
351036,A person is holding a skateboard with one edge on the ground.,1.6666666666666667,mscoco
369689,Cars are parked on the side of a road near shops.,1.8333333333333333,mscoco
21496,a large passenger plane landing on a runway.,2.0,mscoco
138195,Some large tourist type boats on a wide river.,2.0,mscoco
250778,A desk top computer next to a lap top computer on a desk. ,1.5714285714285714,mscoco
17,A green apple and a black backpack.,2.0,drawbench
226424,A group of young men standing next to surfboards.,0.5,mscoco
204612,The interior of a bathroom with a cat sitting on an unfinished floor.,2.0,mscoco
493398,A group of people with wine glasses on the dining table,2.0,mscoco
179904,A man is next to a large bunch of bananas.,2.0,mscoco
415723,A dog in the air with frisbee in mouth above grass by fence with spectators.,2.0,mscoco
179261,An adult and baby elephant next to a fence.,2.0,mscoco
533862,A tied up black and white cow near a bowl.,2.0,mscoco
330607,A refrigerator filled with gallons of milk and orange juice.,2.0,mscoco
553488,Several sheep grazing by the side of a road.,1.8333333333333333,mscoco
130111,"A baseball game with a hitter, catcher, umpire involved in the current play.",2.0,mscoco
491826,Kites are in the blue sky over a park area.,1.5,mscoco
237851,A flower in a glass vase is pictured.,1.6666666666666667,mscoco
267123,Two rows of young skiers lined up for pictures with their skis.,1.6666666666666667,mscoco
485019,A person sitting on a park bench in the rain next to a bag holding a umbrella.,1.5,mscoco
40075,A man performing a skateboarding trick and posing mid-air.,1.8333333333333333,mscoco
305710,People in white outfits and red umbrellas parade the streets. ,1.8333333333333333,mscoco
521555,Woman flying a kite on a sunny beach.,2.0,mscoco
9904,The white dog is sitting on a blanket in the chair.,2.0,mscoco
519489,A shaggy mother pony and her foal in a field.,2.0,mscoco
352005,A man wearing a blue shirt and a pair of glasses.,2.0,mscoco
337647,a surfer in a wet suit is riding a boats wake,1.6666666666666667,mscoco
77624,Two laptops sit next to a tv on a tv stand.,1.5,mscoco
24802,The narrow room has several beds in it.,1.9166666666666663,mscoco
139551,Woman in blue outfit taking a swing during tennis match.,2.0,mscoco
508,A scenic view of a snow covered mountain and clouds.,1.6666666666666667,mscoco
382854,The large tour bus is painted with a dog mascot.,1.5,mscoco
42553,Two men with colorful ties are posing for a picture. ,2.0,mscoco
570349,"BLACK, BLUE, WHITE, RED, ORANGE RED AND YELLOW AIRPLANE",1.4166666666666663,mscoco
550258,Young lady wearing glasses eating at outdoor table.,2.0,mscoco
122467,Person with a cut on their hand holding up a white controller. ,-1.0,mscoco
360658,"Stop sign with added ""war"" annotation, at an intersection.",1.5,mscoco
418637,A herd of elephants standing next to a tree.,2.0,mscoco
63595,A tennis player in a red shirt is serving the ball.,1.6666666666666663,mscoco
68238,A grey and white cat sleeping on a wooden bench.,1.875,mscoco
401235,An old green pick up truck sitting in the grass.,2.0,mscoco
57801,a train on a train track with a sky background,2.0,mscoco
205504,A young baseball player pitching a ball to the catcher.,1.7535511363636362,mscoco
553067,Three people are posing together in their ski gear. ,1.875,mscoco
275939,A Capital Cargo International plane on the runway,0.375,mscoco
255598,A group of baby elephants walk next to an adult.,2.0,mscoco
20515,Traffic light with blue sky streaked with clouds backdrop.,2.0,mscoco
513618,Man with camera in room in black and white photo.,1.8,mscoco
230169,Two white chairs beneath an umbrella on a sandy beach.,2.0,mscoco
75227,"Meat with tomato sauce, broccoli, potatoes and rice",1.9794520547945205,mscoco
285821,A man with an apron prepares a mixture in a bowl.,2.0,mscoco
94079,Two male soccer players engaged in heated competition.,2.0,mscoco
19087,A road sign that says reduce speed for motorcycles.,1.0,mscoco
471755,A hand holding an orange swivel cell phone.,1.7070330167345094,mscoco
13158,A long haired cat sleeps on the hood of a car.,1.8,mscoco
224742,A bathroom counter with a sample bar of soap and other items.,1.6666666666666667,mscoco
426947,A brown dog laying on top of grass next to a green frisbee.,1.875,mscoco
89882,A man skates between cones  on the street,1.875,mscoco
233994,Sailboat regatta on water near mountain in background. ,1.9,mscoco
427344,"A cat sitting on top of a television set that is showing a baseball game.
",1.4,mscoco
332153,A green train traveling through a forest with trees.,2.0,mscoco
201425,A group of three coffee cups sitting on top of  a shelf.,1.8333333333333333,mscoco
340545,Traffic sign and barricades on roadway near large city building.,2.0,mscoco
425135,A large bathroom with two sinks and three windows.,2.0,mscoco
259717,The asian women are selling their wares on the water.,2.0,mscoco
559522,A tennis player kneels in to hit the ball.,1.5833333333333337,mscoco
446421,a small kitchen leading to a bed room ,1.1,mscoco
223874,There are several people waiting in the rain to cross the street.,1.8333333333333333,mscoco
2184,A man teaches children to play on a tennis court.,1.6666666666666663,mscoco
342618,Woman posing for picture in mirror with decorative wall,0.3333333333333333,mscoco
495476,Several people ride an elephant on a jungle path.,2.0,mscoco
459449,"Four stuffed teddy bears having a picnic and ""eating"" sandwiches while having drinks",1.8,mscoco
204505,A green vintage truck on display at a car show.,2.0,mscoco
32801,Workers in a factory making doughnuts with machines.,1.8,mscoco
216682,A dog and a cat sitting in a raised cat bed.,1.5,mscoco
564745,A boy holds several tennis balls on his racket.,1.5,mscoco
467154,a plane flying in front of a setting sun,2.0,mscoco
284310,An intersection of a busy city street at night ,2.0,mscoco
484835,a bath room with lamps flowers in vases,2.0,mscoco
171962,A city bus with bicycles on the rack in front,1.6666666666666667,mscoco
412483,Pictures decorate the wall above a small fireplace.,2.0,mscoco
332210,A red electric train sitting on the tracks.,1.9,mscoco
102137,The walking signal is next to the red traffic signal light. ,1.3333333333333333,mscoco
181906,View from above of two men sitting on sidewalk with tennis rackets and tennis balls.,1.875,mscoco
22113,"a fire hydrant is painted red, white and green ",1.7,mscoco
242290,A brown bear standing on a field of dirt and grass. ,2.0,mscoco
503015,A woman standing next to a man with a frisbee.,0.5,mscoco
392758,A large group of people on a boat with hills in the background.,2.0,mscoco
329261,A woman talking on a cell phone near a wedding dress.,1.5555555555555556,mscoco
110169,A white toilet sitting next to a pipe in a bathroom.,1.6875,mscoco
519193,A kid holding a video game controller in his hand.,2.0,mscoco
56585,A dog stands in a kitchen in anticipation of a treat.,2.0,mscoco
242002,A motorcycle rider is riding in a motor cross competition.,2.0,mscoco
192730,Three cows are standing on the pavement next to a gate with three structures in the background.,1.375,mscoco
509185,A white church has a decorative window and gold clock.,1.5,mscoco
9003,Male tennis player just finishing an energetic swing.,0.1999999999999999,mscoco
277319,"The large plane is painted orange, blue, green and red.",1.6666666666666663,mscoco
300745,A group of people walk along a line of buses.,1.9166666666666663,mscoco
418056,A bat catcher being held by a man with a red jacket.,2.0,mscoco
514925,A passenger train is traveling down a railway.,2.0,mscoco
311088,A group of people stand by a green pickup truck.,0.5,mscoco
261984,a male tennis player  in a blue shirt playing tennis,1.8333333333333333,mscoco
386537,"A bathroom stall with a toilet, rail and toilet paper dispenser.",1.6666666666666663,mscoco
288075,Empty park benches on grass near the water.,2.0,mscoco
486290,Table display of different sized and colored vases,1.8333333333333333,mscoco
450800,A pitcher throws a pitch to a batter.,1.65,mscoco
427335,"Large and colorful display of various fruits, vegetables and canned goods",1.75,mscoco
535151,a wooden bowl of salad on a table with a fork.,1.875,mscoco
210683,two people sleeping on couches in a living room,1.9285714285714288,mscoco
441385,A fake severed head is inside of a microwave with a carved pumpkin nearby.,1.25,mscoco
59735,A group of elephants are gathered in a field. ,2.0,mscoco
493563,"Young, smiling woman in casual dress sits on a bench.",2.0,mscoco
30942,Two motorcycles are parked in front of a brick wall.,2.0,mscoco
412019,A large airplane flying through a blue sky.,2.0,mscoco
78896,"A bed made up with linens, is outside on a street corner.",1.6666666666666667,mscoco
530285,A zebra is standing in the grass near a fence.,2.0,mscoco
448623,A large propeller plane with people standing underneath it. ,1.9311145510835912,mscoco
172173,an image of a yellow train on a railroad track,2.0,mscoco
495183,The young girl is riding her bike down the street. ,0.4166666666666666,mscoco
330583,Lone adult horse eating grass in a mountain valley.,1.8,mscoco
366499,"A pizza with ham, tomatoes and cheese on a table.",2.0,mscoco
232894,Two kids sitting at a wooden table eating chips.,2.0,mscoco
511430,kitchen with silver appliances sun shining in the room,2.0,mscoco
214648,A street scene with a restaurant in the background.,1.6666666666666663,mscoco
341707,A pizza is being cooked in an oven.,1.9375,mscoco
162445,There are several kites in the air and several people standing in the field.,2.0,mscoco
564432,two giraffes are standing in the open field.,2.0,mscoco
60,A collection of nail is sitting on a table.,2.0,drawbench
136286,An ornate brown and gold canopy bed that is roped off.,2.0,mscoco
263246,A bench is facing a man made body of water and trees.,1.8333333333333333,mscoco
2525,A young woman wearing a striped apron stands between trays of decorated cupcakes.,2.0,mscoco
57454,A graffiti filled restroom with three urinals and a toilet.,1.675,mscoco
208215,A group of people paddling a long boat ,1.8333333333333333,mscoco
385098,People at a market place selling mostly luggage ,2.0,mscoco
92674,A zebra is standing in a grassy area.,2.0,mscoco
168248,a young man jumping with his skateboard in a skate park,2.0,mscoco
6068,Large long sized train running down a large track way.,2.0,mscoco
35245,Several people are riding horses along a beach.,2.0,mscoco
460916,A man sitting on a bed using a laptop.,2.0,mscoco
299045,A Best Buy sign is shown on the outside of a building.,1.8333333333333333,mscoco
80619,A man in a suit standing by a sliding glass door.,1.8333333333333333,mscoco
80,"A separate seat for one person, typically with a back and four legs.",0.25,drawbench
37843,People sitting at a table with several different kinds of pizza pie.,2.0,mscoco
285357,A room in a home that has a small table with one chair on the side and another piece of furniture in the next area.,1.5,mscoco
144167,Lighted bar sign mounted near traffic signal in front of a building.,1.75,mscoco
526778,A skier is racing down the race track in competition.,2.0,mscoco
51941,a vase on a table with a lamp and a clock ,1.8333333333333333,mscoco
214782,A skier in a yellow jacket making a jump.,1.8333333333333333,mscoco
453553,Two women at a table with a chocolate cake.,2.0,mscoco
440372,a clear glass bottle sitting on a table ,2.0,mscoco
34387,A bed with a wooden headboard sitting inside of a space bedroom.,1.6,mscoco
301191,An old clock tower on a clear sunny day ,1.7000000000000002,mscoco
551908,"A plate is adorned with a tiny fish sitting on a bed of broccoli, potatoes and carrots.",2.0,mscoco
196093,A zebra walks with a house in the background.,1.9166666666666663,mscoco
33042,An elegant living room with a mountainous view.,2.0,mscoco
188447,a pizza prepared to be cooked on a wooden spoon,1.25,mscoco
19333,A collection of items from a bag laid on floor.,1.9761904761904765,mscoco
581302,A bird flying over a large body of water next to a bench.,1.5,mscoco
520485,A bathroom with tiled counters and tan walls. ,2.0,mscoco
177625,A man and woman play Wii games in a casual gathering of friends in an apartment.,1.75,mscoco
36469,A man with glasses looking at a cellphone.,2.0,mscoco
441475,A man skis down a slope in heavy snow.,2.0,mscoco
310360,A woman playing a game on the Wii.,1.6666666666666667,mscoco
305464,"A bathroom with a toilet, sink and a blue bucket.",1.5833333333333337,mscoco
429408,A table is set up with a variety of foods. ,2.0,mscoco
443160,Woman in a hat and tie posing for a picture. ,1.875,mscoco
298427,Meat with red sauce sits on a plate adjacent to broccoli and carrots.,1.8333333333333333,mscoco
215896,A toilet is shown in the corner of a bathroom.,2.0,mscoco
523959,A traffic signal in front of a large spire with a clock.,1.875,mscoco
277709,A man is posed with his racket to his side during a tennis game with packed stands.,1.8333333333333333,mscoco
323116,A herd of sheep shares the road with cars and motorcycles.,1.375,mscoco
493843,a kitchen with a tall cupboard analog clock on the wall and a refrigerator,1.4166666666666663,mscoco
42675,A starving bull with long horns standing next to a house..,2.0,mscoco
125898,A brown horse standing in front of a white light tower.,2.0,mscoco
9865,A rooster stands in the grass adjacent to a road.,1.875,mscoco
82220,A bride and groom stand in front of a wedding cake.,2.0,mscoco
347789,A baseball athlete getting ready to swing the bat.,2.0,mscoco
367111,The SunExpress airplane taxis down the runway to take off.,2.0,mscoco
557886,A man riding a horse carriage on a road.,2.0,mscoco
21394,Three people ride an elephant near a wall.,1.8333333333333333,mscoco
114891,A little brown dog rests on a pillow with a toy banana beside it. ,2.0,mscoco
52818,A pile of red apples sitting inside of a container.,2.0,mscoco
154783,A woman and a man playing a game with remote controllers.,1.4166666666666663,mscoco
2640,Passenger train riding on top of a bridge with a city view behind it. ,2.0,mscoco
121110,Tables to play checkers aligned side by side each other. ,0.5,mscoco
568034,A brown dog sticking its head out an automobile window.,1.9647887323943665,mscoco
78106,A turkey vulture in flight in a lightly wooded area.,2.0,mscoco
247098,Office area with multiple computers and file cabinets next to desk.,2.0,mscoco
243090,A large number of canned and bottled drinks fill a refrigerator.,2.0,mscoco
60856,Black and white photograph of a horse in a desert area.,2.0,mscoco
392229,A pizza and cheese crisp are shown on a plate.,1.6666666666666667,mscoco
18317,A motorcycle garage with several motorcycles that are being worked on.,1.5833333333333337,mscoco
31010,Close up view of an adult colorful parrot,2.0,mscoco
129407,Flower and plant cuttings in vases and on a counter,2.0,mscoco
374520,An Austrian Airlines airplane at the airport on the tarmac.,1.8333333333333333,mscoco
84607,"Open boxes of pizza, chicken, and nuggets before eaten.",1.5833333333333337,mscoco
222828,Three people smiling in front of an airport kiosk.,1.625,mscoco
290563,A cat sitting on a computer looking like it is typing.,2.0,mscoco
359232,A baseball player is swinging his bat at a baseball. ,2.0,mscoco
12726,a yellow garbage truck driving down a busy street.,2.0,mscoco
97376,A small child on skis in front of a snowy cabin.,2.0,mscoco
73016,A merry go around featuring an elephant and giraffe as well as horses.,1.25,mscoco
572183,Sliced apples placed on a baking sheet in the oven,2.0,mscoco
167599,A toilet sits in the corner of a white bathroom.,1.875,mscoco
355778,A man sits on a chair smiling with a dog on his lap. ,1.875,mscoco
292570,Photo of beige three piece bathroom with toilet paper roll sitting on tank.,1.8333333333333333,mscoco
227590,The passenger train is painted brown and white. ,2.0,mscoco
280857,"A kitchen with a sink, stove, and refrigerator.",2.0,mscoco
571219,Two elephants are standing in the sand behind a wire.,2.0,mscoco
301106,A woman in a purple shirt and white tennis skirt is playing tennis.,2.0,mscoco
556183,"A noodle dish has Alfredo sauce, broccoli, and mushrooms. ",2.0,mscoco
54273,A person with pink pants and black shoes with a laptop computer.,2.0,mscoco
334039,A young girl standing and petting a young foal. ,2.0,mscoco
275902,Train crossing a bridge over a lake with mountain range in background,2.0,mscoco
87876,A closeup view of a piece of lasagna. The plate has a fork on it and it looks untouched. . ,1.836253515033528,mscoco
7498,a pair of elephants inside of an enclosure,1.9375,mscoco
1298,A man cutting food with a pair of blue scissors. ,0.5,mscoco
27,A bird scaring a scarecrow.,1.5,drawbench
135436,A hot dog on a bun with pickle and tomato.,1.8333333333333333,mscoco
349319,several people riding elephants through a muddy river ,2.0,mscoco
165055,A cheese pizza with greens on top sitting on a wooden serving dish,2.0,mscoco
294074,A blue and black tour bus sits parked at a curb.,1.75,mscoco
151862,Small stuffed bear posed seemingly holding open beer bottle.,2.0,mscoco
211034,A skateboarder is in mid-air during a jump.,1.9379591026404608,mscoco
447684,A brown cow with horns is standing in a field.,1.9,mscoco
483118,Two people ride their horses along the beach shore.,1.2,mscoco
558362,A fruit stand with many varieties of fruit with price signs.,2.0,mscoco
433561,A British Airways plane is flying in the sky.,1.9,mscoco
576082,A woman sits on a bench checking her cell phone. ,2.0,mscoco
99615,a young boy standing in front of a counter with dougnuts ,2.0,mscoco
426016,an orange parking meter in front of a tree,2.0,mscoco
254976,A brown and white dog is catching a frisbee.,1.7,mscoco
11487,A woman walking down a street under a clear umbrella.,1.8333333333333333,mscoco
329515,A cat is sitting on top of a car.,2.0,mscoco
88110,Player in pink uniform kicking soccer ball during match play.,2.0,mscoco
176195,Two cows are surrounded by many birds in a public area.,0.8333333333333334,mscoco
178403,A counter area with multiple trays of food and fruit.,2.0,mscoco
114898,a close up of a bird eating from a feeder ,1.6666666666666663,mscoco
102437,Two people are riding on canoes down a river.,1.75,mscoco
481550,a green bus driving down the road with passengers,2.0,mscoco
367462,A jumbo jet airliner on the runway at and airport.,1.5,mscoco
97656,A man riding a skateboard at a skate park.,2.0,mscoco
356645,A laptop computer on a wooden desk next to a TV monitor. ,1.875,mscoco
552866,Black and white picture of clock tower overlooking bridge and water.,2.0,mscoco
545929,A man and woman are playing with video game remotes.,2.0,mscoco
437221,Skateboarder performing trick in skatepark with BAPP logo,2.0,mscoco
291655,An arrangement of flowers in a clear glass canning jar haging on a wall.,1.875,mscoco
277479,A little kid getting a piece of food out of the fridge.,2.0,mscoco
497567,Kites waver in the air and include a man shaped flying object while people stand on the ground.,1.8452380952380956,mscoco
462839,A cat on a red chair at a table.,1.5833333333333337,mscoco
507361,A bottle of juice sitting on a window sill.,2.0,mscoco
489978,The bathroom features a blue and cream color scheme.,1.8333333333333333,mscoco
388100,A street scene with people lined up on the sidewalk.,1.8,mscoco
67446,A group of people loading their luggage onto two buses.,1.8333333333333333,mscoco
116735,A close up of a Cingular phone with a person holding it.,2.0,mscoco
477758,a fluffy black cat sitting on top of a tv,1.5,mscoco
307292,A man in a suit smiles and holds his head.,1.1833333333333331,mscoco
124983,there are many street signs on a large street pole,2.0,mscoco
30455,Doorway view of a bedroom with a bed and shelves.,2.0,mscoco
241945,A baby in a diaper sitting next to a brown teddy bear.,2.0,mscoco
322670,"A sign on Sex St that says ""Don't Honk $350 penalty""",1.8333333333333333,mscoco
242342,Two horses running in a green pasture with trees in the background.,2.0,mscoco
505092,Three large kites flying in the sky near the water. ,2.0,mscoco
60289,A woman is holding a donut up to her eye.,1.3333333333333333,mscoco
189767,a kitchen with a yellow lamp sitting on the counter,2.0,mscoco
203849,Large bright living area with cabinets and wooden floors.,1.9285714285714288,mscoco
512950,A pizza and a calzone are being prepared on wooden cutting boards,1.375,mscoco
362966,A person holds a fork near a plate of food. ,1.8333333333333333,mscoco
535042,there are many skateboarders riding at a skate park,1.425,mscoco
272117,a group of diners celebrate a birthday with cake,2.0,mscoco
537790,A train on cross over tracks near multiple tracks..,1.8333333333333333,mscoco
229827,some kids standing in the living room with wii motes ,1.6666666666666667,mscoco
711,A living room is themed in southwestern and brightly colored.,2.0,mscoco
457723,Close up of a computer keyboard and a mouse.,2.0,mscoco
88967,A pole with a sign that describe the street as 3-way. ,1.0,mscoco
405836,A toaster oven with a tray full of white square food.,0.6666666666666666,mscoco
16631,Pedestrian sign and bus sign in urban area.,1.1,mscoco
436105,This room features a twin size bed and a window with bars.,1.7083333333333337,mscoco
412453,"3 giraffes are seen in a forested area, but only from the neck up.",1.1666666666666663,mscoco
540436,A dish of food with a fork and drink on a table.,0.5,mscoco
560620,A man doing skate tricks in a skate park,2.0,mscoco
125707,A man preparing food in a restaurant kitchen. ,2.0,mscoco
290602,A snow boarder making a big jump on a slope,1.8388888888888888,mscoco
9809,A street sign with the United States flag flying over trees ,1.8333333333333333,mscoco
128278,A large group of people in a grass field.,2.0,mscoco
381517,Young swimmers and adult spectators standing around pool listening to instructor.,1.6666666666666663,mscoco
236184,A young woman takes a big bite of her pizza.,2.0,mscoco
110415,A female looking at a baby that is attached to an endotracheal tube and a breathing circuit in addition to two ventilators in the background; a Sensor Medics Oscillator and a Drager Babylog ventilator.,1.25,mscoco
207048,A group of people posing for a picture on the ski slopes ,2.0,mscoco
425899,Computer and audio equipment displayed on small tiered desk.,2.0,mscoco
47074,A woman is hanging up post it notes in a kitchen.,2.0,mscoco
16254,An array of pastries sit in a storefront window.  ,1.9,mscoco
26393,A black and red train engine next to train station.,1.6666666666666667,mscoco
529952,A man rides his bicycle on the side of a road near a tractor.,1.5,mscoco
168643,A living room and dining room with traditional furnishings.,2.0,mscoco
68,"A stack of 3 books. A green book is on the top, sitting on a red book. The red book is in the middle, sitting on a blue book. The blue book is on the bottom.",1.1666666666666663,drawbench
410670,Toilet bowl covered in grass and weeds during nighttime,1.75,mscoco
283456,Calico cat laying upside down on laptop computer.,1.625,mscoco
91530,A pasta dish in bowl on decorated table. ,1.8333333333333333,mscoco
510,Older man sitting on bench in front of water fountain,1.8333333333333333,mscoco
376109,Toddler wearing a red shirt playing with a toy on the grass.,2.0,mscoco
309135,An adult and young zebra standing in a field of green grass.,1.875,mscoco
135281,Two people walking down a street in the rain under a umbrella. ,1.6666666666666667,mscoco
320249,"MOTORCYCLIST CARRYING AMERICAN FLAG OF HIS BIKE, OTHERS LOOKING ON",2.0,mscoco
198993,A laughing lady standing by a pan on the stove and a man with blue shirt holding his hands out.,1.8452380952380956,mscoco
124055,A pair of sheep sit on the ground together.,1.6666666666666663,mscoco
64610,Blue and yellow passenger train with its doors open on a station. ,1.5,mscoco
252468,A young man with a stuffed animal is reading on a bench.,0.5,mscoco
384093,A group of skiers skiing down a snow covered slope.,2.0,mscoco
13318,"A sign that reads "" Police "" pointing to the left.",1.0,mscoco
232849,Couple takes a picture in front of windows holding a frisbee,2.0,mscoco
296859,Brown teddy bear sitting on blue cushions in a wicker chair,1.75,mscoco
154220,"Dog catches frisbee that man has tossed, while other look on.",0.25,mscoco
452302,"Two men with number tags on shirt, each standing with a cow in arena with spectators.",1.5,mscoco
431788,this is a picture of a very large old clock tower,1.8333333333333333,mscoco
57719,An older woman holding a banana while sitting at a table.,1.2916666666666663,mscoco
578250,Two women prepare food in an old-fashioned kitchen.,2.0,mscoco
391726,A shirt and a blue tie with a deer head embroidered on it.,1.75,mscoco
486062,A black bird is walking across a gravel road.,2.0,mscoco
165431,a pole with a street signs and light next to a tall building,0.5,mscoco
155998,Three men ride on surfboards in the ocean.,1.75,mscoco
498610,A large group of giraffes roaming around in an enclosure.,2.0,mscoco
371359,A man holds a bird with a stick,1.7142857142857144,mscoco
302219,A trunk is packed with backpacks and boots.,1.8,mscoco
48749,Young man sitting on a couch with a game controller in his hand.,2.0,mscoco
296614,A baseball player takes a high grip on the bat as a catcher scrambles for the ball.,1.8333333333333333,mscoco
378558,A bathroom is decorated in burgundy and green.,2.0,mscoco
401054,A snowy hill with people skiing and sledding ,1.6666666666666667,mscoco
282009,Two giraffe and two ostrich are standing near trees.,-0.4166666666666666,mscoco
212028,A large horse carrying around fire fighters and an old fire engine.,1.75,mscoco
168455,The lights of an electronic traffic signal are glowing at night.,1.9006568144499176,mscoco
485665,Two young children play with kites in a grassy yard.,2.0,mscoco
27675,A passenger bus stopped to pick up passengers.,1.875,mscoco
365701,Young man in orange jersey throwing a baseball.,1.5,mscoco
228155,Working at the dining table with four laptops.,1.1,mscoco
270502,An adult and a baby zebra are walking through the grass.,2.0,mscoco
145266,a red and white fire hydrant sitting in the grass next to a tree,1.5,mscoco
552247,Several young girls holding tennis racquets next to a man.,1.75,mscoco
85,A long curved fruit which grows in clusters and has soft pulpy flesh and yellow skin when ripe.,1.6666666666666667,drawbench
66827,A kitchen has white cabinets and a white microwave.,1.8333333333333333,mscoco
372634,A black and white cow eating grass on top of a field. with long horns,0.5,mscoco
316107,A man posing for a picture while holding a baseball bat.,2.0,mscoco
342996,Political meeting between a female American and male Asian politicians.,1.5,mscoco
240951,A customized motor cycle with skulls on it,1.75,mscoco
19385,A sculpture of two people in an old air plane in the street.,2.0,mscoco
496040,A young boy sitting at a table with donuts.,2.0,mscoco
242120,A giraffe is eating a large branch with green leaves.,1.5416666666666663,mscoco
403258,Baseball player preparing to hit baseball during game.,2.0,mscoco
245716,A young man wearing a suit coat and a tie.,2.0,mscoco
557137,A maple glazed doughnut sitting on a white plate.,2.0,mscoco
308564,A plate of spaghetti dish with broccoli and pine nuts,1.9,mscoco
169198,"A man in a suit, black gloves, and sunglasses looks out of place in an outdoor crowd of casually dressed people.",1.9,mscoco
395363,A black and white photo of a tennis player returning a shot.,1.8333333333333333,mscoco
290422,A woman heading into the water with a surf board ,2.0,mscoco
484331,A young person with a bat and helmet playing baseball.,2.0,mscoco
45840,A woman and man are posing together on a motorcycle. ,0.5,mscoco
522579,a police officer is on a motorcycle with a double decker bus in the background,2.0,mscoco
333157,Girl holding a wii mote in her house,2.0,mscoco
63890,surfer in his wetsuit carrying his surf board on the beach in front of the waves,2.0,mscoco
454961,A white plate with a piece fish covered in gravy with potatoes and vegetables for sides.,2.0,mscoco
209449,"There are yellow onions, purple onions, and broccoli. ",2.0,mscoco
195449,A dog riding on a motorcycle with a person,1.1666666666666663,mscoco
419384,Utility truck parked on tree lined urban street.,2.0,mscoco
299648,Young men take photos and wave at a concert,1.8333333333333333,mscoco
309237,A brown white and black cat is sitting on a sofa.,1.75,mscoco
516913,A tennis player in a blue and white outfit preparing to hit a tennis ball.,2.0,mscoco
485629,Man in blue jacket using a toilet in a field.,0.5,mscoco
258330,A snowboarder speeds down a snow covered slope.,1.8333333333333333,mscoco
413955,A baseball player in a white uniform swings the bat.,2.0,mscoco
477172,A person skiing on the snow in a ski race.,2.0,mscoco
200759,A tall clock tower is beside a shorter building.,1.8035714285714288,mscoco
184684,A group of people gather outside and eat at the table.,2.0,mscoco
463823,A street sign is attached to a pole near a traffic light and a pink sign.,1.6666666666666667,mscoco
392627,A stainless steel refrigerator in a kitchen with wooden cabinets.,2.0,mscoco
154222,"a person looking at self in motorcycle mirror, has shades.",1.8333333333333333,mscoco
99875,Siblings playing with toys on the floor of a living room,2.0,mscoco
295748,Several sheep standing on a path in a grassy field.,2.0,mscoco
79260,Group of men posing for photo at night on playing field.,2.0,mscoco
110170,A man in a skate park performing tricks on a skateboard.,2.0,mscoco
578184,A living room area with a white fireplace and striped furniture.,2.0,mscoco
445046,A man taking a bite from a donut that is suspended on a string.,1.6666666666666667,mscoco
530076,A cow rests on the lawn in front of a stone structure.,2.0,mscoco
79362,FENCED IN FIELD OF SNOW WITH MOUNTAINS AND OVERCAST SKY,2.0,mscoco
296613,Chocolate frosted cake partly cut with July banner. ,1.4166666666666663,mscoco
139210,An opened stick of butter sitting near some scissors,1.55,mscoco
246723,A cat with a collar sitting on a laptop keyboard. ,2.0,mscoco
365519,A small brown dog wearing a neck tie.,2.0,mscoco
155457,A hose connected to a fire hydrant during cold winter weather.,2.0,mscoco
279726,Yellow and grey train passing near platform in urban area.,2.0,mscoco
470960,A small child smiles at the camera while lying down and holding a toothbrush.,1.775,mscoco
276162,a white toilet with a book shelf  with some books and a toilet roll,1.9,mscoco
141800,Girl in dress sitting on bench with kittens,2.0,mscoco
309517,The silhouette of a person standing in front of a sunset over water. ,2.0,mscoco
374174,A tow truck towing a car on a city street.,1.7,mscoco
88603,There are several towels in a small yellow bathroom.,1.783894343151005,mscoco
267957,A baseball player hitting a ball with his bat. ,2.0,mscoco
68080,A man in white takes a swing at a tennis ball.,0.5,mscoco
379580, Avery clean brick and tile bathroom thats ready for use.,2.0,mscoco
281632,A man standing on a beach flying a kite.,2.0,mscoco
16465,Two players vie for control of the ball on a soccer field.,1.9,mscoco
431557,A group of giraffee standing next to a tree behind a fence,1.7857142857142856,mscoco
440361,A white toilet sitting next to a large window.,2.0,mscoco
452953,Two giraffes standing in front of a group of trees. ,1.4,mscoco
397512,A hotel room has double beds with white and gold bedspreads.,1.5,mscoco
408571,Two zebras and a giraffe in grassy area next to trees.,1.4,mscoco
10175,A man wearing glasses slicing an onion on a cutting board,1.75,mscoco
242909,A pizza is topped with many different ingredients.,2.0,mscoco
164094,A white cat with two different color eyes is resting in a sink.,1.5,mscoco
86738,A baseball player at bat in a game,1.8660714285714288,mscoco
275970,a bunch of fruit on a market stand,2.0,mscoco
46382,A herd of sheep grazing on snow covered ground.,2.0,mscoco
555627,A zebra grazes in a grassy field in front of some shrubs. ,2.0,mscoco
472461,Person with wet suit holding onto handles of parachute. ,2.0,mscoco
145994,A red traffic sign with a metal pole attached to it.,2.0,mscoco
539632,A fried piece of food with a tomato on it is in front of two people in the background.,1.7,mscoco
303986,a herd of zebras walking in a large field of dry grass ,2.0,mscoco
481518,Two people standing in a living room holding remotes.,1.7857142857142856,mscoco
283220,The intersection of Floyd Avenue and North Linden Street.,1.5,mscoco
549972,A yellow cup of liquid sits next to a keyboard.,0.25,mscoco
